Order ID,Order_Date,Order_Mode,Customer_ID,City,Postal_Code,Country,Region,Product_ID,Product_Name,Category,Segment,Sub_Category,Sales,Cost_Price,Quantity,Discount
NDV-482686,12/12/2024 0:00,In-Store,GU043275,Upton,DN21,England,East Midlands,01JZ3N5A946V9P8GFVQE6ER6CR,Pet First Aid Kit,Pets,Pets,Pet Health and Care,29.99,8.997,13,0.38
NEQ-713488,3/24/2024 0:00,In-Store,MH079894,Norton,NN11,England,East Midlands,01JZ3NT957XX69NBH7FKXCDPG7,Sweet Potato Tots,Food , Frozen Foods,Frozen Snacks,4.29,1.716,19,0.28
NGA-354380,5/25/2023 0:00,In-Store,GF083063,Middleton,LE16,England,East Midlands,01JZ3N52A36FB3FKXD6BYY61T2,Magnetic Chess Set,Toys,Toys,Board Games,18.99,5.447,10,0.04
NGS-271989,11/25/2023 0:00,In-Store,IR092227,Stapleford,LN6,England,East Midlands,01JZ3NCF34ETHKWAN4PG26BSZ7,Adjustable Pet Feeder,Pets,Pets,Pet Feeding Supplies,39.14,11.497,13,0.24
NGW-715608,9/13/2024 0:00,In-Store,SX073160,Milton,NG22,England,East Midlands,01JZ3N57NGS8HVQNJ0YRZPMJ7S,Canvas Wall Art,Home,Home,Decorative Wall Art & Accessories,39.99,11.997,13,0.39
NHE-836578,1/15/2024 0:00,Online,HY047879,Wootton,NN4,England,East Midlands,01JZ3N56H774BJ40PTTRW7J1MP,Photo Album,Home,Home,Home Organization,24.99,7.497,6,0.33
NHP-466127,2/20/2023 0:00,In-Store,CZ054222,Seaton,LE15,England,East Midlands,01JZ3N50WCFVGMZBSRQ3XAH16S,Sports Bottle,Fitness,Fitness,Hydration Gear,14.99,4.247,16,0.38
NIA-863105,5/2/2024 0:00,In-Store,VG036239,Newton,NG34,England,East Midlands,01JZ3NR12SF3Z3Z29X6X95S1VN,Maple Bacon Jerky,Food , Meat,Jerky,6.99,2.796,1,0.09
NIX-306462,6/7/2024 0:00,Online,LM017638,Twyford,LE14,England,East Midlands,01JZ3NTPYPG30AK06DA9FD09ZF,Bamboo Utensil Holder,Kitchen,Kitchen,Kitchen Storage & Organization,15.99,5.996,15,0.09
NJT-694116,11/5/2023 0:00,Online,YK006641,Newton,NG34,England,East Midlands,01JZ3N52KE6WBADNVZ1EBY62KA,Miso Soup Mix,Food , Soups,Instant Soups,2.29,0.437,10,0
NJY-657312,5/5/2023 0:00,In-Store,KD049859,Eaton,DN22,England,East Midlands,01JZ3N565MEB6FN0RA43Z6TNGG,Honey Sriracha Chicken Bites,Food , Frozen Foods,Frozen Appetizers,6.99,1.847,11,0.04
NKB-210549,2/7/2024 0:00,Online,AG050253,Sheffield,S33,England,East Midlands,01JZ3NTJZ332YFTVY91E4CRWZD,Cream Cheese,Food , Dairy,Dairy Spreads,3.69,1.076,6,0.19
NLC-107434,7/18/2024 0:00,Online,GO076088,Milton,NG22,England,East Midlands,01JZ3NR4MH8B1KD1DG3FYRNSBN,Rice Pilaf Mix,Food , Grains,Convenience Meal Kits,3.59,1.036,13,0.15
NLN-921407,12/4/2024 0:00,Online,YN041788,Stapleford,LN6,England,East Midlands,01JZ3NTKBANDJFEQPZCCBCEGEY,Cushion Covers,Home,Home,Decorative Wall Art & Accessories,36,14,4,0.18
NLP-515263,3/7/2023 0:00,Online,ML099661,Milton,NG22,England,East Midlands,01JZ3NC5DW5MF1PEMA6NK2PVM7,Zesty Cilantro Lime Dressing,Food , Condiments,Dressing,2.44,0.487,11,0.21
NLS-955781,4/4/2024 0:00,In-Store,XC022001,Seaton,LE15,England,East Midlands,01JZ3N5A9N6YP59W1W37YAG81Q,Rechargeable Hand Warmer,Accessories,Accessories,Personal Care,22.99,6.897,11,0.32
NLV-855883,8/31/2024 0:00,In-Store,RS009019,Upton,DN21,England,East Midlands,01JZ3NC6F3DZK7G8FFAE31E5JP,Canned Coconut Milk,Food , Canned Goods,Coconut Products,1.89,0.567,1,0.21
NMV-417049,2/28/2025 0:00,In-Store,ZI048667,Seaton,LE15,England,East Midlands,01JZ3N580GP6WJS6WN8KBA67S3,Compact Electric Kettle,Kitchen,Kitchen,Small Appliances,29.99,8.997,5,0.14
NMY-773727,4/26/2024 0:00,In-Store,NN020680,Milton,NG22,England,East Midlands,01JZ3NTECMRP5D1M5TVNNEXQ6X,Granola Bars,Food , Snacks,Healthy Snacks,4.99,1.996,5,0.31
NNO-017051,6/22/2023 0:00,In-Store,ET028434,Seaton,LE15,England,East Midlands,01JZ3NC8PVSQJW2J8B75RKHRSK,Frozen Mixed Vegetables,Food , Frozen,Frozen Vegetables,1.99,0.597,1,0.12
NNO-117056,2/27/2024 0:00,In-Store,XE095413,Norton,NN11,England,East Midlands,01JZ3N56E5FPP5DJHCE2JHF03F,Coconut Cream,Food , Baking & Cooking,Baking Ingredients,2.99,0.897,16,0.09
NNU-507550,9/9/2024 0:00,In-Store,NL099390,Newton,NG34,England,East Midlands,01JZ3NCFN728GYS32BCWTT9XM8,Stainless Steel Straws,Kitchen,Kitchen,Kitchen Accessories,13.99,3.897,4,0.15
NNX-794697,1/15/2024 0:00,In-Store,AW002721,West End,DN36,England,East Midlands,01JZ3N57AHFT3DSTXF0GYXNES2,Pet Grooming Gloves,Pets,Pets,Grooming Supplies,9.99,2.997,19,0.17
NOK-061413,11/1/2024 0:00,In-Store,FE005308,Norton,NN11,England,East Midlands,01JZ3NSWEQ21F0SRB59SDY8TZC,Buffalo Wing Sauce,Food , Condiments,Hot Sauces,3.99,1.596,9,0.36
NPW-712203,3/17/2024 0:00,In-Store,OK059668,Seaton,LE15,England,East Midlands,01JZ3NR6FM947MW625MYESED0R,Asian Stir-Fry Kit,Food , Frozen Meals,Frozen Asian Meals,5.49,2.196,20,0
NQL-032425,8/13/2024 0:00,Online,AV098482,West End,DN36,England,East Midlands,01JZ3N5ABREGP3AYT376NBW4XR,Sweet Corn Fritters,Food , Frozen,Frozen Appetizers,4.49,1.347,17,0.35
NRG-027831,2/16/2025 0:00,Online,ML099661,Twyford,LE14,England,East Midlands,01JZ3NC5DW5MF1PEMA6NK2PVM7,Zesty Cilantro Lime Dressing,Food , Condiments,Dressing,3.29,0.987,20,0.28
NSA-539143,4/29/2024 0:00,Online,EN046189,Wootton,NN4,England,East Midlands,01JZ3NC7EFX48NGR4Q8B5766F5,Mango Chia Pudding,Food , Snacks,Healthy Snacks,4.49,1.347,3,0.24
NSJ-776200,3/8/2024 0:00,In-Store,HV046457,Twyford,LE14,England,East Midlands,01JZ3N57JEN1T2PDK0RNQ6YGHD,Compact Umbrella,Accessories,Accessories,Weather Accessories,12.99,3.897,7,0.17
NSK-172684,2/7/2024 0:00,In-Store,RB048603,Eaton,DN22,England,East Midlands,01JZ3NCDW199GHRC2JDSQE3RAE,Herbed Chicken Breast,Food , Meat,Poultry,8.99,2.397,12,0.1
NSK-321339,10/30/2023 0:00,Online,QJ057888,Sheffield,S33,England,East Midlands,01JZ3NCC91DT2SEYK4HX8TATVM,Pineapple Coconut Rice Mix,Food , Grains,Rice Dishes,3.24,0.947,17,0.09
NSM-170309,7/9/2023 0:00,In-Store,UP023658,Middleton,LE16,England,East Midlands,01JZ3N5ADM0HK0QM3DTZ5RFQQY,Kale Chips,Food , Snacks,Vegetable Snacks,3.99,1.197,3,0.11
NSM-311542,8/20/2023 0:00,In-Store,WQ043317,West End,DN36,England,East Midlands,01JZ3N59RJR2B8G4E1ZP84ZK15,Chocolate Hazelnut Granola,Food , Cereal,Granola,3.64,0.847,16,0
NSV-485273,2/3/2023 0:00,Online,OD040124,Normanton,LE15,England,East Midlands,01JZ3NR6MZEZEGEP25WV97CJEP,Pineapple Salsa,Food , Condiments,Salsas & Dips,3.54,1.466,1,0.08
NTT-535464,5/6/2023 0:00,Online,CC017502,Stapleford,LN6,England,East Midlands,01JZ3N5A6YJ1CY5PGY0Y2RB3J5,Spicy Beef Taco Mix,Food , Condiments,Seasoning Blends,1.14,0.097,5,0.02
NTT-617992,11/14/2024 0:00,Online,QO045038,Eaton,DN22,England,East Midlands,01JZ3NC5HT18VD6R8ZF0M5TFJ6,Portable Camping Shower,Outdoor,Outdoor,Camping Equipment,39.99,11.997,9,0.33
NTU-352996,5/12/2024 0:00,In-Store,QP011273,Twyford,LE14,England,East Midlands,01JZ3N54NGVNM8Q8H77RG14FSF,Lemon Herb Chicken,Food , Meat,Marinated Poultry,7.49,2.247,6,0.2
NUN-106326,1/29/2023 0:00,Online,XO053297,Middleton,LE16,England,East Midlands,01JZ3NC4XKHJB5Q0ACF8Y8NT1X,Smart Thermos,Fitness,Fitness,Hydration Gear,39.14,11.497,4,0.18
NUP-466522,10/14/2023 0:00,In-Store,MN054609,Eaton,DN22,England,East Midlands,01JZ3N50AF5PT3B25GMXTAWY85,Nut Butter Cups,Food , Snacks,Nut-Based Snacks,2.99,0.647,15,0.37
NUZ-276704,2/15/2023 0:00,Online,WL062350,West End,DN36,England,East Midlands,01JZ3NR9H85QMA195GW5FFGWNM,Smartphone Photography Tripod,Electronics,Electronics,Camera Accessories,29.24,11.746,14,0.02
NVG-693849,1/17/2025 0:00,In-Store,YL065975,West End,DN36,England,East Midlands,01JZ3NR78T607XN8MYTVSVSVAR,Peach Mango Smoothie Mix,Food , Beverages,Smoothies,7.41,3.396,14,0.19
NVL-951178,1/13/2024 0:00,In-Store,GZ075930,Seaton,LE15,England,East Midlands,01JZ3NC55P93SPM09P0WQ33GMV,Thai Coconut Curry Sauce,Food , Condiments,Marinades and Sauces,3.99,1.197,13,0.39
NVY-412651,2/22/2024 0:00,Online,LZ099567,Eaton,DN22,England,East Midlands,01JZ3NC5AD2YRPRD0FZ1Z6Y95D,Dried Fruit Medley,Food , Snacks,Sweet Snacks,5.49,1.647,18,0.27
NVZ-079785,9/21/2023 0:00,Online,WP022841,Wootton,NN4,England,East Midlands,01JZ3NC7S1W636HCWVPAZG25HQ,Marinara Sauce,Food , Condiments,Sauces,2.64,0.547,17,0
NWQ-290037,3/16/2023 0:00,Online,EQ042956,Eaton,DN22,England,East Midlands,01JZ3N51B4Q105JC9Q0RGAHW73,Pet Grooming Glove,Pets,Pets,Grooming Supplies,11.99,3.347,2,0
NWS-824002,5/19/2024 0:00,Online,NW039485,Seaton,LE15,England,East Midlands,01JZ3NT3DKN82WC5JCWPBPYKCR,Adjustable Stand for Tablets and Smartphones,Electronics,Electronics,Mobile Accessories,20.99,7.996,10,0.06
NXB-839377,7/12/2024 0:00,Online,OD068167,Sheffield,S33,England,East Midlands,01JZ3NR4F9858ZMQG216W3CAJJ,Electric Griddle with Lid,Kitchen,Kitchen,Cooking Appliances,49.99,19.996,3,0.3
NXD-876543,2/1/2023 0:00,Online,KP033319,Milton,NG22,England,East Midlands,01JZ3NCAWT3P7ZHX3QQDVEYFTC,Folding Exercise Bike,Fitness,Fitness,Bikes & Cycling Equipment,199.24,59.747,19,0.01
NXS-675297,11/24/2024 0:00,Online,GN005894,Middleton,LE16,England,East Midlands,01JZ3N5D05PXC9KNJY4NNZANVJ,Rustic Italian Bread,Food , Bakery,Breads,3.59,1.077,11,0
NXY-474497,12/10/2023 0:00,In-Store,BV017983,Eaton,DN22,England,East Midlands,01JZ3NSYRXA6Q0SCV6Q6AQ2P4N,Elderberry Syrup Kit,Health,Health,Fitness & Nutrition,22.14,8.696,2,0.02
NYK-551816,4/16/2024 0:00,Online,KE097740,Stapleford,LN6,England,East Midlands,01JZ3N50PJAJSDGVCR76Z8N0XA,Wild Rice Pilaf,Food , Grains,Rice Dishes,3.79,1.137,3,0.03
NYK-635129,8/31/2023 0:00,In-Store,RK091281,Twyford,LE14,England,East Midlands,01JZ3NCAQCP84NRDABBMPE97PZ,Comfortable Bed Pillow,Home,Home,Bedding & Linens,24.14,6.997,3,0.06
NYO-385943,12/15/2024 0:00,In-Store,DK009416,Eaton,DN22,England,East Midlands,01JZ3N59ZWH35REXK5AAHBZNSQ,Heated Throw Blanket,Home,Home,Bedding & Linens,49.99,14.997,9,0.12
NZR-157251,8/1/2024 0:00,In-Store,LN034992,Norton,NN11,England,East Midlands,01JZ3NC4MXB8ZT3PWA31R61F3N,Granulated Sugar,Food , Baking,Baking Ingredients,2.49,0.747,9,0.23
NZR-453399,1/26/2024 0:00,In-Store,YJ031445,Normanton,LE15,England,East Midlands,01JZ3NRA0M8ZYVS24Z24HRJEW1,Flavored Instant Oatmeal,Food , Breakfast,Instant Breakfast,2.99,1.196,10,0.21
NZR-891212,3/15/2024 0:00,In-Store,OH046670,West End,DN36,England,East Midlands,01JZ3N56DDVK7Y600QGH2M6T1X,Olive Oil,Food , Condiments,Cooking Oils,7.99,2.397,16,0.32
OAH-798927,4/15/2024 0:00,In-Store,QI022646,Seaton,LE15,England,East Midlands,01JZ3N57ECQ3NEYTM11C6J0FJX,Baked Potato Chips,Food , Snacks,Healthy Snacks,2.49,0.747,3,0.01
OAM-862216,3/3/2024 0:00,Online,IA056476,Upton,DN21,England,East Midlands,01JZ3N55BDEQMXTRQG127CH6Y4,Crew Neck Sweater,Clothing , Sweaters,Sweaters,39.99,11.997,15,0.18
OCF-081620,4/12/2024 0:00,In-Store,EV094862,Normanton,LE15,England,East Midlands,01JZ3N5C06206VB4X2T0ZXXV52,Classic Chicken Noodle Soup,Food , Canned Goods,Soups & Broths,3.49,1.047,9,0.2
OCP-808228,10/12/2024 0:00,In-Store,PN010412,Wootton,NN4,England,East Midlands,01JZ3N55JX79NVSRWTH1ACVZ43,Chickpea Flour,Food , Baking,Flours & Meals,3.29,0.987,15,0.19
OCU-306271,4/16/2023 0:00,Online,DV041444,West End,DN36,England,East Midlands,01JZ3NR13Y1VTDYY60B812HSNZ,LED Makeup Mirror,Beauty,Beauty,Mirrors,39.14,15.496,2,0.15
OCU-693381,1/26/2025 0:00,Online,BE030274,Twyford,LE14,England,East Midlands,01JZ3NR1VXZ3RN4MNGD0MCCTTM,Savory Rice Cakes,Food , Snacks,Savory Snacks,3.92,2,19,0.17
OCX-716316,2/1/2023 0:00,Online,HV019230,Seaton,LE15,England,East Midlands,01JZ3NR5CYB0ACTXQRHR2TPBTM,Vegan Chickpea Salad,Food , Prepared Foods,Salads,3.14,1.096,15,0.11
ODL-512941,1/29/2024 0:00,In-Store,XV019141,Upton,DN21,England,East Midlands,01JZ3NR1EGMCKGGS1Z4AS5NNCY,Maple Cinnamon Granola Bars,Food , Snacks,Healthy Snacks,3.49,1.396,18,0.26
ODP-912510,11/22/2024 0:00,In-Store,YV090940,Eaton,DN22,England,East Midlands,01JZ3N5BTHMJSC6SPDX89BA773,Golf Polo Shirt,Clothing , Tops,Activewear,39.99,11.997,7,0
OED-185118,8/14/2024 0:00,Online,QJ030114,Eaton,DN22,England,East Midlands,01JZ3N51X8ESYNKHE1F3EGQNGB,Microfiber Cleaning Cloth Set,Home,Home,Home Organization,9.99,2.997,13,0.05
OED-780167,2/15/2025 0:00,In-Store,ES011889,Norton,NN11,England,East Midlands,01JZ3NCG3AVKM8SCBFJDMPZM75,Infrared Thermometer,Health,Health,Medical Devices,41.41,12.997,12,0.19
OEJ-143050,3/27/2023 0:00,In-Store,EQ042956,Stapleford,LN6,England,East Midlands,01JZ3N51B4Q105JC9Q0RGAHW73,Pet Grooming Glove,Pets,Pets,Grooming Supplies,11.99,3.347,8,0.34
OES-903564,3/21/2024 0:00,Online,GE075251,Twyford,LE14,England,East Midlands,01JZ3NTKH728PYKJHMM16MBAS3,Set of Gardening Gloves with Claws,Garden,Garden,Gardening Accessories,15.99,6.396,16,0.21
OFB-020382,12/9/2024 0:00,Online,QU063405,Middleton,LE16,England,East Midlands,01JZ3NR4GWSBB8JK7S9CM60J6A,Biodegradable Dog Waste Bags,Pets,Pets,Dog Supplies,15.99,5.996,3,0.17
OGA-612919,1/26/2025 0:00,In-Store,CM032751,Milton,NG22,England,East Midlands,01JZ3NR9TSHBWCBE2ADJDH42WQ,Backpack,Accessories,Accessories,Bags,51.41,20.996,13,0.18
OGJ-213898,10/6/2023 0:00,In-Store,VU020909,Seaton,LE15,England,East Midlands,01JZ3N5AE5P8NRK9B56MA4AZRB,LED Table Lamp,Home,Home,Lighting & Lamps,29.14,8.497,3,0.37
OHV-785020,9/30/2024 0:00,Online,QE036054,West End,DN36,England,East Midlands,01JZ3NC4WDJ7SHR4460Z6EXVN0,Sliced Olives,Food , Condiments,Olives,1.99,0.597,17,0.15
OIB-184310,4/14/2024 0:00,In-Store,KO057621,Wootton,NN4,England,East Midlands,01JZ3NSZQH4ADQCFV52D8YR186,Outdoor Mosquito Repellent Lantern,Outdoor,Outdoor,Garden Supplies,35.99,13.996,5,0.19
OIZ-631787,10/9/2024 0:00,In-Store,PV010035,Normanton,LE15,England,East Midlands,01JZ3N5BQCHN5VBAJZN67W5JT2,Nutritional Yeast,Food , Pantry,Condiments,3.59,1.077,13,0.27
OIZ-807000,7/8/2024 0:00,In-Store,VL086290,Normanton,LE15,England,East Midlands,01JZ3NC445K086AKJCM3DPMEM6,Organic Coconut Flakes,Food , Baking,Baking Ingredients,3.49,1.047,10,0.35
OIZ-809678,3/25/2023 0:00,In-Store,RR094353,Eaton,DN22,England,East Midlands,01JZ3NCFY84BBJ39KGBSTDVNDJ,Coconut Bowls Set,Kitchen,Kitchen,Dinnerware,22.14,6.397,4,0.03
OJI-868723,9/14/2023 0:00,Online,SI044225,Wootton,NN4,England,East Midlands,01JZ3NC8J93RACHSMXWFB1C3KR,Portable Air Purifier,Health,Health,Health Devices,69.99,20.997,12,0.27
OKF-479937,12/8/2023 0:00,Online,HZ014416,Stapleford,LN6,England,East Midlands,01JZ3NR8RKXACC9AS2J3DS22F2,Cranberry Almond Granola,Food , Breakfast,Granola/Cereal,3.54,1.466,12,0
OKS-616758,2/4/2024 0:00,Online,LY032208,Normanton,LE15,England,East Midlands,01JZ3N537HT3E6QJW6HN803AES,Decorative Wall Tapestry,Home,Home,Wall Art,34.99,10.497,10,0.4
OKY-480118,3/15/2025 0:00,Online,AI061783,Sheffield,S33,England,East Midlands,01JZ3NCCCVEZPAR7Y8H6RXCKPQ,Smartphone Stand,Accessories,Accessories,Mobile Accessories,16.91,5.647,2,0.12
OLE-896721,7/27/2023 0:00,In-Store,EZ005059,Twyford,LE14,England,East Midlands,01JZ3NR2CNXR9GCGEMP1ZSPTNS,Wall Art Stickers,Home,Home,Decorative Wall Art & Accessories,19.14,7.496,8,0.37
OLI-927102,1/27/2025 0:00,Online,UE086249,Sheffield,S33,England,East Midlands,01JZ3NCA7MJMZ5V3TFJ7QTBEZ7,Foot Massager,Health,Health,Wellness & Relaxation,81.41,24.997,10,0.06
OLP-255665,10/13/2023 0:00,In-Store,SC070403,Eaton,DN22,England,East Midlands,01JZ3NTPZR31JG9JMFGGH243ZD,Garden Hose,Garden,Garden,Garden Supplies,32.24,12.946,20,0.09
OLU-039230,2/26/2025 0:00,In-Store,PM034573,Norton,NN11,England,East Midlands,01JZ3NTABYCXGWH5YXJDBN1M4R,Infrared Thermometer Gun,Health,Health,Medical Devices,31.41,12.996,12,0.07
OLV-625420,9/11/2024 0:00,Online,AV098482,Stapleford,LN6,England,East Midlands,01JZ3N5ABREGP3AYT376NBW4XR,Sweet Corn Fritters,Food , Frozen,Frozen Appetizers,4.49,1.347,3,0.38
OMB-540949,5/14/2023 0:00,Online,HK012695,Norton,NN11,England,East Midlands,01JZ3N58TRDHGBWYFD3M78238Y,Organic Cucumber,Food , Vegetables,Vegetables,1.29,0.387,17,0.08
OMC-677426,2/9/2025 0:00,Online,MG062062,Middleton,LE16,England,East Midlands,01JZ3NR4F9858ZMQG216W3CAJJ,Electric Griddle with Lid,Kitchen,Kitchen,Cooking Appliances,51.41,20.996,16,0.14
OMI-219475,5/3/2024 0:00,In-Store,SL056460,Stapleford,LN6,England,East Midlands,01JZ3N56DWWWHE846PS57EFS76,Fruit Medley Juice,Food , Beverages,Juice,3.49,1.047,9,0.06
OMR-996702,7/4/2024 0:00,In-Store,MM092918,Upton,DN21,England,East Midlands,01JZ3NT055DDKHM9VGTFTY430F,Pet Hair Removal Roller,Pets,Pets,Grooming Supplies,11.99,4.396,16,0.08
ONC-106259,4/16/2023 0:00,In-Store,OK025050,Newton,NG34,England,East Midlands,01JZ3NCCS65STJ0SKMG7KQ37YJ,Brownie Bites,Food , Baked Goods,Desserts,4.14,0.997,20,0.34
OND-862127,4/29/2024 0:00,Online,UR081132,Wootton,NN4,England,East Midlands,01JZ3NC9BMEZET9VP9PBN1FDA1,Zucchini Noodles,Food , Vegetables,Pasta Alternatives,4.99,1.197,4,0.13
ONF-828374,7/15/2024 0:00,Online,UG008536,Norton,NN11,England,East Midlands,01JZ3NCBDNPX0E32472V2XS7NK,Silicone Baking Mats,Kitchen,Kitchen,Baking Accessories,20.99,5.997,9,0.13
OOI-020319,5/1/2023 0:00,In-Store,UN055096,Sheffield,S33,England,East Midlands,01JZ3NR72BAW6EZNF8X3EM1NCQ,Fettuccine Alfredo Dinner Kit,Food , Prepared Meals,Meal Kits - Pasta,4.74,1.946,8,0.04
OQF-377616,12/20/2024 0:00,Online,KZ037486,Seaton,LE15,England,East Midlands,01JZ3N579HDQH9ETN0PGA8MPTG,Adjustable Kneeling Pad,Garden,Garden,Gardening Accessories,18.99,5.697,17,0.36
OQG-825084,6/13/2024 0:00,Online,VC003532,Wootton,NN4,England,East Midlands,01JZ3NRANS87FVXKNRNM2H6G3C,Non-Toxic Crayons for Kids,Toys,Toys,Art Supplies,11.99,4.396,6,0.19
ORA-242108,9/13/2023 0:00,Online,NG091342,Milton,NG22,England,East Midlands,01JZ3N50QV70T2DK1XDZM3SNF6,Vegetable Chips,Food , Snacks,Healthy Snacks,2.99,0.647,5,0
ORD-423110,11/23/2023 0:00,Online,GI045942,Newton,NG34,England,East Midlands,01JZ3NC7B0A08CXWKN37BPK6F2,Pepper Jack Cheese Slices,Food , Dairy,Cheese,3.49,1.047,1,0
ORF-529710,8/12/2024 0:00,In-Store,IR034127,Newton,NG34,England,East Midlands,01JZ3NCA3XEVGABACM6PABXMVS,Rainbow Veggie Chips,Food , Snacks,Healthy Snacks,3.29,0.987,8,0.17
ORM-590914,9/4/2023 0:00,Online,NG073978,Newton,NG34,England,East Midlands,01JZ3NTHF2ZMGMV1Q117CEW54H,Training Soccer Ball,Sports,Sports,Soccer,19.24,7.746,14,0.05
OSU-028639,1/21/2025 0:00,Online,FB017220,Middleton,LE16,England,East Midlands,01JZ3NTAXPTDRJSRVMB9DS895F,Toilet Paper (12 rolls),Food , Household,Household Supplies,10.41,4.596,12,0
OSY-560011,7/8/2023 0:00,Online,KZ037486,Middleton,LE16,England,East Midlands,01JZ3N579HDQH9ETN0PGA8MPTG,Adjustable Kneeling Pad,Garden,Garden,Gardening Accessories,18.99,5.697,5,0.36
OTC-946863,3/5/2023 0:00,In-Store,PC098340,Upton,DN21,England,East Midlands,01JZ3NC7X8TGCJBF8PDDB3HDPE,Grass Fed Beef Patties,Food , Meat,Grass-Fed Meat Products,9.14,2.497,8,0.29
OTQ-827585,4/3/2024 0:00,Online,YE054365,Upton,DN21,England,East Midlands,01JZ3NTFXNFXSXYYEK9FTRGEG0,Sweet Potato Chips,Food , Snacks,Savory Snacks,2.99,1.196,2,0.29
OTT-804349,8/25/2024 0:00,In-Store,YH045714,Stapleford,LN6,England,East Midlands,01JZ3NQZYMEN37E684SXYMNSXZ,Smartphone Projector Kit,Electronics,Electronics,Home Entertainment Equipment,25.99,9.996,9,0.15
OTX-858900,12/4/2023 0:00,Online,BW040945,Sheffield,S33,England,East Midlands,01JZ3N51JR4MXWEX0PVEQEX3YQ,Chocolate Protein Powder,Food , Supplements,Supplements,23.99,6.947,4,0.38
OTZ-108805,4/6/2023 0:00,In-Store,DG015801,Seaton,LE15,England,East Midlands,01JZ3N50PTMWFQ2C50QVFY9HGM,Leather Wallet,Accessories,Accessories,Wallets,48.99,14.447,12,0.29
OUI-547203,7/5/2023 0:00,Online,OD062195,Middleton,LE16,England,East Midlands,01JZ3NSZ63TRS6M6CXBZXQ13VD,Vanilla Pudding Mix,Food , Baking,Mixes,0.44,0.016,16,0.18
OVJ-876931,9/26/2024 0:00,In-Store,II051569,Middleton,LE16,England,East Midlands,01JZ3NR78T607XN8MYTVSVSVAR,Peach Mango Smoothie Mix,Food , Beverages,Smoothies,5.99,2.396,19,0.35
OVM-697270,3/27/2023 0:00,In-Store,ZG023359,Sheffield,S33,England,East Midlands,01JZ3N50AQXTPF8SFZ6AKKG89Q,Cherry Almond Protein Bar,Food , Snacks,Protein Snacks,0.99,0.047,17,0.37
OVO-407284,6/5/2023 0:00,Online,KE034482,Eaton,DN22,England,East Midlands,01JZ3NTDGCSPG4JXTG1EGSZQYF,Electric Pressure Washer,Home Improvement,Home Improvement,Outdoor Cleaning,199.14,79.496,1,0.25
OVY-049285,1/13/2025 0:00,In-Store,LV083814,Norton,NN11,England,East Midlands,01JZ3NCG1K22AZ0T99GT9G5EXJ,A-Line Skirt,Clothing , Bottoms,Bottoms,37.41,11.797,1,0.12
OVY-538653,1/12/2023 0:00,In-Store,MN066756,Newton,NG34,England,East Midlands,01JZ3N5BPTKGHNAPNDYD527JQG,Portable Solar Generator,Outdoor,Outdoor,Outdoor Accessories,399.99,119.997,12,0.03
OWF-872703,9/25/2023 0:00,In-Store,MP081425,Norton,NN11,England,East Midlands,01JZ3NTKQGMCE7JYCF5EMC2KDN,Ice Cream Scoop,Kitchen,Kitchen,Kitchen Gadgets,12.24,4.946,3,0
OWO-762396,2/23/2023 0:00,Online,PU037272,Milton,NG22,England,East Midlands,01JZ3NR5VR2QJDZ97NV2F9Y0B8,Chipotle Seasoning Blend,Food , Spices,Regional Seasoning Blends,1.64,0.496,16,0.29
OWR-639077,7/1/2024 0:00,Online,NP082528,Wootton,NN4,England,East Midlands,01JZ3N5AR9HDB9E8HAGQFDJ161,Memory Foam Pillow,Home,Home,Bedding & Linens,39.99,11.997,10,0.08
OWY-998497,8/7/2024 0:00,In-Store,KE025009,Seaton,LE15,England,East Midlands,01JZ3NTE7RARHN1AMVJRBX9YB7,Tandoori Chicken Marinade,Food , Condiments,Marinades and Sauces,3.49,0.996,3,0.08
OYD-508941,9/24/2023 0:00,In-Store,VY086631,Stapleford,LN6,England,East Midlands,01JZ3NR54GNP566953HCSRASNA,Plant-Based Protein Bars,Health,Health,Fitness & Nutrition,19.24,7.746,19,0.04
OZF-718008,3/15/2024 0:00,Online,TZ099846,Newton,NG34,England,East Midlands,01JZ3NC9EHJ03VMTPJATE37342,Electrolyte Water Bottle,Fitness,Fitness,Hydration Gear,35.99,10.497,19,0.19
OZI-160112,9/2/2024 0:00,Online,HW000008,Newton,NG34,England,East Midlands,01JZ3NC9E8C5RMRS95J9F2K6XD,Savory Mushroom Risotto,Food , Gourmet Rice,Gourmet Rice,6.49,1.947,15,0.13
OZS-343163,10/20/2023 0:00,In-Store,ZD013772,Sheffield,S33,England,East Midlands,01JZ3NC3YD4NY03A0HS7DEMA1F,Coconut Cashew Yogurt,Food , Dairy Alternatives,Plant-Based Yogurt,1.14,0.097,16,0.05
OZX-187886,3/23/2024 0:00,In-Store,VO033812,Sheffield,S33,England,East Midlands,01JZ3NTEXB5XFKA8VVT2ZC5FQ9,Folding Table,Outdoor,Outdoor,Camping Equipment,59.99,23.996,10,0.2
OZZ-713248,8/2/2023 0:00,Online,TL077762,Norton,NN11,England,East Midlands,01JZ3NCBDNPX0E32472V2XS7NK,Silicone Baking Mats,Kitchen,Kitchen,Baking Accessories,19.24,5.747,16,0.06
PAF-231907,7/23/2023 0:00,In-Store,SR096075,Newton,NG34,England,East Midlands,01JZ3NC9DY6VKXCGJ3MKX57QYM,Wireless Wi-Fi Extender,Electronics,Electronics,Networking Equipment,49.14,14.497,12,0.35
